make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,co2_emissions
MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2.0,4,AS7,E,13.6,10.0,12.0,128
MERCEDES-BENZ,GLC 300 4MATIC,SUV - SMALL,2.0,4,A9,Z,11.1,8.5,10.0,233
MERCEDES-BENZ,GLE 400 4MATIC,SUV - STANDARD,3.0,6,A9,Z,13.1,10.1,11.7,276
MERCEDES-BENZ,GLE 550 4MATIC,SUV - STANDARD,4.7,8,A9,Z,15.3,11.3,13.5,318
MERCEDES-BENZ,,SUV - STANDARD,3.0,6,A9,Z,14.4,11.4,13.0,306
MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8,A9,Z,16.7,12.9,15.0,347
MERCEDES-BENZ,MAYBACH S 600,FULL-SIZE,6.0,12,AS7,Z,18.2,11.0,15.0,359
MERCEDES-BENZ,METRIS CARGO,SPECIAL PURPOSE VEHICLE,2.0,4,AS7,Z,11.1,9.1,10.2,240
MERCEDES-BENZ,METRIS PASSENGER,SPECIAL PURPOSE VEHICLE,2.0,4,AS7,Z,11.5,9.3,10.5,248
MERCEDES-BENZ,S 400 4MATIC SWB,MID-SIZE,3.0,6,AS7,Z,12.6,8.6,10.8,253
MERCEDES-BENZ,S 550 4MATIC SWB,MID-SIZE,4.7,8,A9,Z,14.3,9.2,12.0,280
MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.7,8,A9,Z,14.3,9.2,12.0,280
MERCEDES-BENZ,S 550 4MATIC CABRIOLET,COMPACT,4.7,8,A9,Z,13.9,9.3,11.8,276
MERCEDES-BENZ,S 550 4MATIC COUPE,COMPACT,4.7,8,A9,Z,14.1,9.3,11.9,278
MERCEDES-BENZ,S 600,FULL-SIZE,6.0,12,AS7,Z,17.5,10.8,14.5,350
MERCEDES-BENZ,SL 450,TWO-SEATER,3.0,6,A9,Z,11.5,8.4,10.1,237
MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,A9,Z,13.6,9.5,11.7,275
MERCEDES-BENZ,SLC 300,TWO-SEATER,2.0,4,A9,Z,9.5,7.2,8.5,200
MINI,,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,184
MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,M6,Z,8.5,6.2,7.5,175
MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,184
MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,M6,Z,8.5,6.3,7.5,175
MINI,,MID-SIZE,1.5,3,AS6,Z,9.5,7.2,8.4,197
MINI,,MID-SIZE,1.5,3,M6,Z,9.6,7.0,8.4,197
MINI,COOPER CLUBMAN ALL4,MID-SIZE,1.5,3,AS8,Z,10.2,7.8,9.1,213
MINI,,MID-SIZE,1.5,3,M6,Z,10.6,7.4,9.1,214
MINI,,MINICOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,184
MINI,,MINICOMPACT,1.5,3,M6,Z,8.5,6.3,7.5,175
MINI,COOPER COUNTRYMAN,MID-SIZE,1.5,3,AS6,Z,9.5,7.2,8.4,197
MINI,COOPER COUNTRYMAN,MID-SIZE,1.5,3,M6,Z,9.6,7.0,8.4,197
MINI,COOPER COUNTRYMAN ALL4,MID-SIZE,1.5,3,AS8,Z,10.3,7.9,9.2,215
MINI,COOPER COUNTRYMAN ALL4,MID-SIZE,1.5,3,M6,Z,10.6,7.4,9.1,214
MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.2,8.3,196
MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,M6,Z,10.2,7.3,8.9,210
MINI,,SUBCOMPACT,2.0,4,AS6,,9.3,7.2,8.3,196
MINI,,SUBCOMPACT,2.0,4,M6,Z,10.2,7.3,8.9,210
MINI,COOPER S CLUBMAN,MID-SIZE,2.0,4,AS8,Z,10.0,7.2,8.7,205
MINI,COOPER S CLUBMAN,MID-SIZE,2.0,4,M6,Z,10.8,7.7,9.4,220
MINI,,MID-SIZE,2.0,4,AS8,Z,10.2,7.4,9.0,210
MINI,,MID-SIZE,2.0,4,M6,Z,11.4,7.8,9.7,227
MINI,COOPER S CONVERTIBLE,MINICOMPACT,2.0,4,AS6,Z,9.4,7.2,8.4,196
MINI,COOPER S CONVERTIBLE,MINICOMPACT,2.0,4,M6,Z,10.2,7.3,8.9,210
MINI,,MID-SIZE,2.0,4,AS8,Z,10.5,7.4,9.1,213
MINI,COOPER S COUNTRYMAN  ALL4,MID-SIZE,,4,M6,Z,11.3,7.7,9.7,227
MINI,,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.2,8.3,196
MINI,,SUBCOMPACT,2.0,4,M6,Z,10.2,7.3,8.9,210
MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2.0,4,AS8,Z,10.2,7.4,9.0,210
MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2.0,4,M6,Z,11.4,7.8,9.7,227
MINI,,MINICOMPACT,2.0,4,AS6,Z,9.4,7.2,8.4,196
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,2.0,4,M6,Z,10.8,7.7,9.4,220
MITSUBISHI,LANCER,COMPACT,2.0,4,AV6,X,8.7,6.9,7.9,183
MITSUBISHI,LANCER,COMPACT,2.0,4,M5,X,9.7,,8.5,200
MITSUBISHI,LANCER,COMPACT,2.4,4,AV6,X,9.9,,8.9,206
MITSUBISHI,LANCER,COMPACT,2.4,4,M5,X,10.5,7.8,9.3,218
MITSUBISHI,LANCER 4WD,COMPACT,2.4,4,AV6,X,10.2,7.9,9.2,212
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4,AV6,X,9.3,7.2,8.4,194
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4,M5,X,9.9,7.3,8.7,205
MITSUBISHI,MIRAGE,COMPACT,1.2,3,AV,X,6.4,5.5,6.0,141
MITSUBISHI,MIRAGE,COMPACT,1.2,3,M5,X,7.1,5.8,6.5,150
MITSUBISHI,MIRAGE G4,COMPACT,1.2,3,AV,X,6.9,5.7,6.4,149
MITSUBISHI,MIRAGE G4,COMPACT,1.2,3,M5,X,7.2,5.9,6.6,155
MITSUBISHI,OUTLANDER,SUV - SMALL,2.4,4,AV6,X,9.2,7.5,8.4,197
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4,AV6,X,9.8,8.1,9.0,211
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,3.0,6,AS6,Z,11.9,8.5,10.4,242
MITSUBISHI,RVR,SUV - SMALL,2.0,4,AV6,X,9.7,7.8,8.8,204
MITSUBISHI,RVR,SUV - SMALL,2.0,4,M5,X,10.3,8.2,9.3,216
MITSUBISHI,RVR 4WD,SUV - SMALL,2.0,4,AV6,,10.1,8.2,9.2,213
NISSAN,,TWO-SEATER,3.7,6,AS7,Z,12.6,9.3,11.1,261
NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,11.5,269
NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,AS7,Z,13.0,9.7,11.5,270
NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,M6,Z,13.6,9.7,11.8,278
NISSAN,,MID-SIZE,2.5,4,AV,X,8.8,6.0,7.5,176
NISSAN,,MID-SIZE,3.5,6,AV7,X,10.6,7.3,9.1,214
NISSAN,ALTIMA SR,MID-SIZE,2.5,4,AV7,X,8.8,6.5,7.8,183
NISSAN,ARMADA 4WD,SUV - STANDARD,5.6,8,AS7,X,17.5,12.9,15.4,362
NISSAN,,PICKUP TRUCK - SMALL,2.5,4,A5,X,13.5,10.5,12.2,286
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,M5,X,12.2,10.4,11.4,268
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4.0,6,A5,X,14.8,10.6,12.9,304
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6,A5,X,15.8,11.5,13.8,326
NISSAN,,PICKUP TRUCK - SMALL,4.0,6,M6,X,15.1,11.5,13.5,317
NISSAN,GT-R,SUBCOMPACT,3.8,6,AM6,Z,14.5,10.7,12.8,300
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV7,Z,8.5,7.5,8.0,189
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,M6,Z,8.6,7.2,8.0,188
NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV7,Z,9.0,,8.4,199
NISSAN,,STATION WAGON - SMALL,1.6,4,M6,Z,9.0,7.6,8.4,197
NISSAN,JUKE NISMO RS AWD,STATION WAGON - SMALL,1.6,4,AV8,Z,9.5,8.3,8.9,209
NISSAN,MAXIMA,MID-SIZE,3.5,6,AV7,Z,11.1,7.8,9.6,225
NISSAN,MICRA,COMPACT,1.6,4,A4,X,8.9,6.8,7.9,186
NISSAN,MICRA,COMPACT,1.6,4,M5,X,8.7,6.8,7.9,185
NISSAN,MURANO,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.0,8.3,9.8,230
NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.2,8.4,9.9,232
NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,9.8,9.0,9.4,220
NISSAN,PATHFINDER,SUV - SMALL,3.5,6,AV,X,11.6,8.5,10.2,240
NISSAN,PATHFINDER 4WD,SUV - SMALL,3.5,6,AV,X,12.1,8.9,10.7,250
NISSAN,PATHFINDER 4WD PLATINUM,SUV - SMALL,3.5,6,AV,X,12.4,9.2,11.0,258
NISSAN,QASHQAI,STATION WAGON - SMALL,2.0,4,AV,X,8.8,7.3,8.1,191
NISSAN,QASHQAI,STATION WAGON - SMALL,2.0,4,M6,X,10.0,8.1,9.2,216
NISSAN,QASHQAI AWD,STATION WAGON - SMALL,2.0,4,AV,X,9.1,7.5,8.4,197
NISSAN,ROGUE,SUV - SMALL,2.5,4,AV,X,9.2,7.0,8.2,192
NISSAN,ROGUE AWD,SUV - SMALL,2.5,4,AV,X,9.6,,8.6,203
NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,AV7,,8.9,7.3,8.2,193
NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,M6,Z,9.1,7.3,8.3,195
NISSAN,SENTRA,MID-SIZE,1.8,4,AV,X,8.1,6.3,7.3,171
NISSAN,SENTRA,MID-SIZE,1.8,4,M6,X,9.0,6.8,8.0,187
NISSAN,SENTRA NISMO,MID-SIZE,1.6,4,AV7,Z,9.4,7.8,8.7,205
NISSAN,SENTRA NISMO,MID-SIZE,1.6,4,M6,Z,9.5,7.6,8.7,204
NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.0,11.2,13.3,312
NISSAN,,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.2,11.1,13.4,315
NISSAN,TITAN 4WD PRO-4X,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,16.0,12.0,14.2,333
NISSAN,VERSA,MID-SIZE,1.6,4,AV,X,7.6,6.2,7.0,164
NISSAN,VERSA,MID-SIZE,1.6,4,M5,X,8.6,,7.7,180
PORSCHE,,MINICOMPACT,3.0,6,AM7,Z,10.6,8.0,9.4,221
PORSCHE,,MINICOMPACT,3.0,6,M7,Z,11.8,8.1,10.1,237
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.0,6,AM7,Z,10.8,8.3,9.7,227
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.0,6,M7,Z,12.0,8.2,10.3,241
PORSCHE,911 CARRERA S,MINICOMPACT,3.0,6,AM7,Z,10.8,8.3,9.7,226
PORSCHE,,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,242
PORSCHE,,MINICOMPACT,3.0,6,AM7,Z,10.8,8.4,9.7,228
PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,243
PORSCHE,911 CARRERA 4,MINICOMPACT,3.0,6,AM7,Z,10.7,8.3,9.6,225
PORSCHE,911 CARRERA 4,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,242
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.0,6,AM7,Z,11.0,8.4,9.8,230
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,246
PORSCHE,911 CARRERA 4S,MINICOMPACT,3.0,6,AM7,Z,11.0,8.5,9.9,232
PORSCHE,911 CARRERA 4S,MINICOMPACT,3.0,6,M7,Z,12.1,8.4,10.4,243
PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.0,6,AM7,Z,10.9,8.5,9.9,231
PORSCHE,,MINICOMPACT,3.0,6,M7,Z,12.2,,10.5,246
PORSCHE,911 TARGA 4,MINICOMPACT,3.0,6,AM7,Z,10.9,8.4,9.8,228
PORSCHE,,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,246
PORSCHE,911 TARGA 4S,MINICOMPACT,3.0,6,AM7,Z,11.1,8.6,10.0,233
PORSCHE,911 TARGA 4S,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,246
PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,266
PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.6,,11.4,267
PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,266
PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,267
PORSCHE,BOXSTER,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,219
PORSCHE,BOXSTER,TWO-SEATER,2.0,4,M6,Z,11.0,8.3,9.8,229
PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,AM7,Z,11.0,8.4,9.9,230
PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,M6,Z,12.1,9.0,10.7,249
PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,Z,12.9,9.7,11.5,268
PORSCHE,CAYENNE PLATINUM,SUV - STANDARD,3.6,6,A8,Z,13.6,10.2,12.1,281
PORSCHE,,SUV - STANDARD,3.6,6,A8,Z,13.9,9.6,12.0,281
PORSCHE,CAYENNE GTS,SUV - STANDARD,3.6,6,A8,Z,14.5,10.4,12.6,296
PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,334
PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,334
PORSCHE,CAYMAN,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,219
PORSCHE,CAYMAN,TWO-SEATER,2.0,4,M6,Z,11.0,,9.8,229
PORSCHE,CAYMAN S,TWO-SEATER,2.5,4,AM7,Z,11.0,8.4,9.9,230
PORSCHE,,TWO-SEATER,2.5,4,M6,Z,12.1,9.0,10.7,249
PORSCHE,MACAN,SUV - SMALL,2.0,4,A7,Z,11.6,9.3,10.6,248
PORSCHE,,SUV - SMALL,3.0,6,A7,Z,13.7,10.3,12.2,285
PORSCHE,MACAN GTS,SUV - SMALL,3.0,6,A7,Z,13.8,10.3,12.3,287
PORSCHE,MACAN TURBO,SUV - SMALL,3.6,6,A7,,14.2,10.1,12.3,287
RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.9,,11.9,280
RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.7,13.8,17.0,283
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.0,12.0,14.8,346
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.7,11.0,13.6,319
RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.8,8.6,10.4,278
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.5,10.2,12.6,294
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,20.7,14.7,18.0,300
RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.5,12.7,15.4,361
RAM,,PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.1,11.5,14.0,328
RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.3,8.8,10.8,289
RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.3,9.9,232
ROLLS-ROYCE,DAWN,COMPACT,6.6,12,AS8,Z,20.0,12.6,16.7,390
ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS8,Z,20.0,12.6,16.7,390
ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS8,Z,20.0,12.6,16.7,390
ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS8,Z,20.7,12.7,17.1,400
ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS8,Z,20.7,12.7,17.1,400
ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,AS8,Z,20.7,12.7,17.1,400
ROLLS-ROYCE,,COMPACT,6.7,12,AS8,Z,20.6,12.8,17.1,401
ROLLS-ROYCE,WRAITH,MID-SIZE,,12,AS8,Z,19.0,12.5,16.1,375
SMART,,TWO-SEATER,0.9,3,AM6,Z,7.0,6.3,6.7,152
SUBARU,,MINICOMPACT,2.0,4,AS6,Z,9.7,7.2,8.6,200
SUBARU,BRZ,MINICOMPACT,2.0,4,M6,Z,11.1,8.0,9.7,228
SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4,AV6,X,9.1,7.2,8.2,193
SUBARU,,SUV - SMALL,2.0,4,M5,X,10.3,,9.2,216
SUBARU,FORESTER AWD,SUV - SMALL,2.0,4,AV8,Z,10.2,8.6,9.5,223
SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV6,X,9.2,7.4,8.4,196
SUBARU,,SUV - SMALL,2.5,4,M6,X,10.9,8.3,9.7,228
SUBARU,IMPREZA 4-DOOR AWD,MID-SIZE,2.0,4,AV7,X,8.3,6.4,7.5,174
SUBARU,IMPREZA 4-DOOR AWD,MID-SIZE,2.0,4,M5,X,10.0,7.5,8.9,208
SUBARU,IMPREZA 5-DOOR AWD,STATION WAGON - SMALL,2.0,4,AV7,X,8.4,6.5,7.5,176
SUBARU,,STATION WAGON - SMALL,2.0,4,M5,X,10.1,7.7,9.0,211
SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV6,X,9.3,7.0,8.3,194
SUBARU,LEGACY AWD,MID-SIZE,2.5,4,M6,X,10.7,7.9,9.5,222
SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AV6,X,11.9,8.3,10.3,241
SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV6,X,9.4,7.3,8.4,198
SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,M6,X,11.0,8.3,9.8,229
SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV6,X,12.0,8.7,10.5,247
SUBARU,WRX AWD,COMPACT,2.0,4,AV8,Z,12.5,9.6,11.2,255
SUBARU,WRX AWD,COMPACT,2.0,4,M6,Z,11.3,8.5,10.0,235
SUBARU,WRX AWD,COMPACT,2.5,4,M6,Z,13.8,10.2,12.2,285
TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS5,X,14.3,12.0,13.3,310
TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,X,14.3,12.0,13.3,310
TOYOTA,,MINICOMPACT,2.0,4,AS6,Z,9.9,7.3,8.7,204
TOYOTA,,MINICOMPACT,2.0,4,M6,Z,11.3,8.3,9.9,232
TOYOTA,AVALON,MID-SIZE,3.5,6,AS6,X,11.4,7.7,9.7,226
TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.8,7.1,8.6,199
TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,X,11.0,7.8,9.6,224
TOYOTA,,MID-SIZE,2.5,4,AV,X,5.6,6.2,5.9,137
TOYOTA,,MID-SIZE,2.5,4,AV,X,5.8,6.3,6.0,141
TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.3,6.5,7.5,174
TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,X,8.3,6.7,7.5,178
TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,8.4,,7.5,176
TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.8,5.9,6.9,163
TOYOTA,,MID-SIZE,1.8,4,AV,X,8.0,6.3,7.2,168
TOYOTA,COROLLA iM,MID-SIZE,1.8,4,AV7,X,8.3,6.5,7.5,176
TOYOTA,COROLLA iM,MID-SIZE,1.8,4,M6,X,8.8,6.8,7.9,185
TOYOTA,,SUV - SMALL,3.5,6,AS8,X,11.8,8.7,10.3,243
TOYOTA,,SUV - STANDARD,3.5,6,AS8,X,12.1,9.0,10.6,251
TOYOTA,,SUV - STANDARD,3.5,6,AS8,X,12.0,8.9,10.6,247
TOYOTA,HIGHLANDER AWD LE,SUV - STANDARD,3.5,6,AS8,X,11.7,,10.4,242
TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,X,8.1,8.5,8.3,193
TOYOTA,,MID-SIZE,1.8,4,AV,X,4.4,4.6,4.5,105
TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,4.9,5.5,5.1,120
TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.5,,5.8,135
TOYOTA,,SUV - SMALL,2.5,4,AS6,X,10.3,8.0,9.2,217
TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,AS6,X,10.0,7.8,9.0,210
TOYOTA,,SUV - SMALL,2.5,4,AS6,X,10.5,8.3,9.5,222
TOYOTA,RAV4 LIMITED/SE AWD,SUV - SMALL,2.5,4,AS6,X,10.7,8.4,9.7,226
TOYOTA,,SUV - SMALL,2.5,4,AV6,X,6.9,7.8,7.3,170
TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,18.7,13.8,16.5,380
TOYOTA,SIENNA,MINIVAN,3.5,6,AS8,X,12.5,8.9,10.9,255
TOYOTA,,MINIVAN,3.5,6,AS8,X,13.4,9.6,11.7,274
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.1,10.1,11.2,263
TOYOTA,,PICKUP TRUCK - SMALL,3.5,6,AS6,X,12.6,10.0,11.4,268
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.7,10.6,11.7,274
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,12.4,,11.9,279
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,X,13.2,10.7,12.0,283
TOYOTA,,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.6,12.8,301
TOYOTA,TACOMA 4WD D-CAB OFF-ROAD,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.7,12.9,300
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,15.8,12.3,14.2,334
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.2,12.9,15.3,358
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.8,12.6,14.9,349
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.1,13.9,16.2,378
TOYOTA,,COMPACT,1.5,4,AS6,X,7.3,5.8,6.6,155
TOYOTA,YARIS (SIL),COMPACT,1.5,4,M6,X,7.8,6.0,6.8,164
TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,A4,X,7.9,6.8,7.4,173
TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,M5,X,7.8,6.5,7.2,168
VOLKSWAGEN,,COMPACT,1.8,4,AS6,X,9.7,7.2,8.5,199
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.5,7.1,8.4,198
VOLKSWAGEN,BEETLE DUNE,COMPACT,1.8,4,AS6,X,9.6,7.5,8.6,201
VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,AS6,X,9.7,7.2,8.5,199
VOLKSWAGEN,CC 4MOTION,COMPACT,3.6,6,AS6,X,13.9,9.3,11.8,277
VOLKSWAGEN,,COMPACT,1.8,4,AS6,X,9.4,6.7,8.2,192
VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,9.3,6.6,8.1,190
VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,AM6,X,9.6,7.2,8.5,199
VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,M6,X,9.7,7.0,8.5,198
VOLKSWAGEN,GOLF R,COMPACT,2.0,4,AM6,Z,10.4,7.9,9.3,216
VOLKSWAGEN,GOLF R,COMPACT,2.0,4,M6,Z,10.9,7.7,9.4,220
VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,AM6,X,10.6,,9.4,220
VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,AS6,X,9.3,6.9,8.2,192
VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,M5,X,9.6,6.8,8.3,194
VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,AM6,X,10.6,8.0,9.4,220
VOLKSWAGEN,JETTA,COMPACT,1.4,4,AS6,X,8.5,6.2,7.4,175
VOLKSWAGEN,JETTA,COMPACT,1.4,4,M5,,8.3,5.9,7.2,168
VOLKSWAGEN,,COMPACT,1.8,4,AM6,X,9.4,6.8,8.2,193
VOLKSWAGEN,JETTA,COMPACT,2.0,4,AS6,X,9.8,7.4,8.7,205
VOLKSWAGEN,JETTA,COMPACT,2.0,4,M6,X,10.2,,8.9,208
VOLKSWAGEN,,MID-SIZE,1.8,4,AS6,X,10.1,7.0,8.7,204
VOLKSWAGEN,,MID-SIZE,3.6,6,AM6,X,11.9,8.5,10.4,242
VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS6,Z,11.7,9.6,10.7,256
VOLKSWAGEN,,SUV - SMALL,2.0,4,AS6,Z,12.0,10.0,11.1,263
VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS8,,13.8,10.4,12.2,287
VOLVO,S60 T5,COMPACT,2.0,4,AS8,X,9.6,7.0,8.4,198
VOLVO,S60 T5 AWD,COMPACT,,4,AS8,X,10.7,7.8,9.4,219
VOLVO,S60 INSCRIPTION T5,COMPACT,2.0,4,AS8,X,9.6,7.0,8.4,198
VOLVO,S60 INSCRIPTION T5 AWD,COMPACT,2.0,4,AS8,X,10.7,7.8,9.4,219
VOLVO,,COMPACT,2.0,4,AS8,Z,10.9,7.7,9.5,221
VOLVO,,COMPACT,2.0,4,AS8,Z,11.8,8.5,10.3,241
VOLVO,S60 CC T5 AWD,COMPACT,2.0,4,AS8,X,10.8,7.8,9.4,220
VOLVO,S90 T5,MID-SIZE,2.0,4,AS8,Z,10.1,7.0,8.7,204
VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS8,Z,10.8,,9.4,219
VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,X,9.6,7.0,8.4,198
